750822 5  7      0.2826807784314696E+00     0.2819191162011520E+00        6.12
750829 5  7     -0.6307590987142362E+00     0.2837162935198876E+00        6.00
750905 5  7     -0.6456410359605513E-01     0.2580801573490703E+00        6.06
750912 5  7     -0.5441935136145446E+00     0.2983570234517998E+00        6.18
750919 5  7     -0.1439435624624238E+01     0.2895593938453800E+00        6.25
750926 5  7     -0.1166649413668040E+01     0.2663439376634642E+00        6.30
751003 5  7      0.1377296567705500E+01     0.3413864811793274E+00        6.17
751010 5  7      0.2378453319195188E+01     0.2565270870165932E+00        6.04
751017 5  7      0.1155330971481163E+00     0.2306470354863990E+00        5.87
751024 5  7      0.2818352878454249E+00     0.2044671246903107E+00        5.64
751030 4  6      0.1278505734516102E+00     0.2296729562297770E+00        5.39
751107 5  8     -0.4867097734898209E+00     0.2052168829577710E+00        5.14
751114 5  7     -0.1006436763698687E+01     0.1813729032982394E+00        5.15
751121 5  7     -0.5201015623671736E+00     0.2083695239839898E+00        5.16
751128 5  7     -0.6276998721022267E+00     0.2358667609307474E+00        5.27
751205 5  7      0.2622655873408064E-01     0.2096402021966668E+00        5.31
751212 5  7     -0.3021031876409666E+00     0.2102641289344405E+00        5.31
751219 5  7      0.6163652022662092E+00     0.1567743394958114E+00        5.17
751223 2  4      0.1306537387726508E+00     0.1565575599702527E+00        5.17
760102 5 10     -0.2745807774115008E+00     0.1308481045762590E+00        5.10
760109 5  7      0.6264792439315272E+00     0.1819777916993388E+00        4.72
760116 5  7      0.9104366341408366E-01     0.1299037144031132E+00        4.75
760123 5  7     -0.1431027553076944E+00     0.1301024302812550E+00        4.65
760130 5  7      0.6229104575611046E+00     0.1034422378992304E+00        4.58
760206 5  7      0.4646459310153404E+00     0.1286877448668804E+00        4.76
760213 5  7      0.1075804538483880E+01     0.1145971239714072E+00        4.68
760220 5  7     -0.5364405183519807E+00     0.1535450446419872E+00        4.60
760227 5  7     -0.3592636920503480E+00     0.1284524692356826E+00        4.70
760305 5  7      0.2182725487163708E+00     0.1537970853085398E+00        4.93
760312 5  7     -0.5272442497055607E+00     0.2060952334787629E+00        4.86
760319 5  7      0.1928191650838940E+01     0.1768778093350534E+00        4.87
760326 5  7     -0.8127304208258010E+00     0.1528984477044446E+00        4.77
760402 5  7      0.1528984477044446E+00     0.1526605639522671E+00        4.86
760409 5  7      0.3177677912203478E+00     0.1268301987999507E+00        4.84
760415 4  6      0.1521603090582318E+00     0.1519574685207061E+00        4.78
760423 5  8     -0.1775306911643213E+00     0.2028672191931236E+00        4.80
760430 5  7      0.1268374451607173E+00     0.1773215988867349E+00        4.74
760507 5  7     -0.2535670448990856E-01     0.1773556017555080E+00        4.78
760514 5  7     -0.1070881687096502E+01     0.2304242972753770E+00        4.93
760521 5  7     -0.6558264885092484E+00     0.2319461968906751E+00        5.15
760528 5  7     -0.4396378073905396E+00     0.2071457301436510E+00        5.29
760604 5  7      0.5170227283271771E+00     0.1803188268369808E+00        5.29
760611 5  7      0.1288103578769722E+00     0.1800845947285552E+00        5.44
760618 5  7      0.1158341870640100E+00     0.1285031930110421E+00        5.38
760625 5  7     -0.1802407011420542E+00     0.1545054483299992E+00        5.33
760702 5  7     -0.7731841663246541E-01     0.1803343699161104E+00        5.28
760709 5  7      0.2579202373668466E-01     0.1803032097420782E+00        5.24
760716 5  7      0.7729954889926205E-01     0.1287322923265180E+00        5.16
760723 5  7     -0.2577315600348129E-01     0.1416403051350556E+00        5.17
760730 5  7      0.1850873234206475E+01     0.1516526089490498E+00        5.08
760806 5  7     -0.3928378911918600E+00     0.1522407723454790E+00        5.11
760813 5  7      0.3295623712322140E+00     0.1517544574031007E+00        5.03
760820 5  7      0.4041335702951158E+00     0.1511378200262356E+00        4.99
760827 5  7     -0.1261106955844866E+00     0.5048861913878966E-01        4.81
760903 5  7      0.5048861913878966E-01     0.7562207644569696E-01        4.99
760910 5  7      0.5032652854603157E+00     0.7528609768834826E-01        5.05
760917 5  7      0.1160393391916983E+01     0.7443071533809587E-01        5.04
760924 5  7      0.3838346904031624E+00     0.7410971044808434E-01        5.07
761001 5  7      0.1044938782434301E+01     0.9780383932580606E-01        5.06
761008 5  7      0.2077069194846075E+00     0.1219601085447834E+00        4.94
761015 5  7     -0.1099030801588015E+00     0.1220719122711671E+00        4.72
761022 5  7      0.9363552551483138E+00     0.1209461891488672E+00        4.70
761029 5  7      0.7355795889381511E+00     0.1200897236103486E+00        4.74
761105 5  7     -0.8203530891874493E+00     0.1210502650902896E+00        4.67
761112 5  7      0.2540812211217798E+00     0.9658618500411364E-01        4.75
761119 5  7     -0.8462767432780538E-01     0.4834399180209914E-01        4.49
761126 5  7      0.6389151420735146E+00     0.4802948120186556E-01        4.41
761203 5  7     -0.1322739139870350E+00     0.0000000000000000E+00        4.34
761210 5  7      0.4681307241882990E+00     0.0000000000000000E+00        4.33
761217 5  7      0.3586485631214486E+00     0.2388585088985451E-01        4.24
761223 4  6      0.8318551875089355E+00     0.0000000000000000E+00        4.28
761230 4  7      0.4015463533367694E+00     0.0000000000000000E+00        4.27
770107 5  8     -0.3542151557852548E+00     0.4731132057023046E-01        4.51
770114 5  7     -0.1261754832962865E+01     0.4788725253131076E-01        4.51
770121 5  7     -0.2999525251003376E+00     0.4807687397288873E-01        4.55
770128 5  7     -0.1002210384256742E+01     0.2426974952470573E-01        4.58
770204 5  7      0.2666307953185907E+00     0.4838572149559184E-01        4.51
770211 5  7      0.7716246698200564E+00     0.4805256059788121E-01        4.47
770218 5  7      0.4314669161596072E+00     0.4780025856312875E-01        4.46
770225 5  7     -0.9574087593912850E-01     0.4787987507336311E-01        4.44
770304 5  7      0.2152634608779636E+00     0.2386305131830113E-01        4.49
770311 5  7     -0.3110796814390256E+00     0.4791750933998173E-01        4.43
770318 5  7      0.2632869753199003E+00     0.4779270611912523E-01        4.56
770325 5  7     -0.2392962025658108E-01     0.7172232637570630E-01        4.54
770401 5  7      0.4056103529268000E+00     0.4759733334749683E-01        4.55
770407 4  6     -0.9529459552834396E-01     0.9529459552834396E-01        4.56
770415 5  8      0.8779111904740802E+00     0.4725143652255781E-01        4.50
770422 5  7     -0.4024247199709947E+00     0.2373889253401274E-01        4.53
770429 5  7      0.8972996138969478E+00     0.9401502932523442E-01        4.54
770506 5  7      0.4701774612914278E-01     0.1408876837089110E+00        4.63
770513 5  7     -0.6364131648988405E+00     0.1181434522322462E+00        4.77
770520 5  7      0.2361723080145026E+00     0.1767953167448155E+00        5.11
770527 5  7      0.7073152720052178E-01     0.1884373593822772E+00        4.92
770603 5  7      0.2358829776822802E-01     0.1413068312486985E+00        4.95
770610 5  7     -0.4712862277160923E-01     0.1413676138668052E+00        5.04
770617 5  7      0.1531324971478796E+00     0.1411590619851779E+00        4.98
770624 5  7      0.1528994114101749E+00     0.1409492103229155E+00        4.97
770701 5  7      0.5158494584751736E+00     0.1635624270430185E+00        4.99
770708 5  7      0.1623796347144960E+01     0.1379502519389178E+00        5.05
770715 5  7      0.8020900197509064E+00     0.1596395581238994E+00        5.15
770722 5  7      0.1179946763116206E+01     0.1803195747041428E+00        5.13
770729 5  7     -0.1442767742744948E+01     0.2057528394669816E+00        5.39
770805 5  7     -0.2176699274532296E+00     0.2062224908363532E+00        5.19
770812 5  7     -0.1735137431119227E+01     0.2330754886475858E+00        5.30
770819 5  7      0.2330754886475858E+00     0.2093424923257316E+00        5.52
770826 5  7      0.6035471113570594E+00     0.2080563964604352E+00        5.42
770902 5  7     -0.1853286984085685E+00     0.2084487218995292E+00        5.37
770909 5  7     -0.3251024351555287E+00     0.2091069179991081E+00        5.72
770916 5  7     -0.9311597779296222E-01     0.2093424923257316E+00        5.85
770923 5  7      0.1163762763304703E+00     0.2090694334170280E+00        5.96
770930 5  7      0.7183087932974814E+00     0.2536849623595714E+00        5.85
771007 5  7      0.7132545946943765E+00     0.2975818230135730E+00        5.91
771014 5  7      0.7764327961932054E+00     0.3179400917381656E+00        6.12
771021 5  7      0.1590858532241270E+00     0.2721671982311306E+00        5.93
771028 5  7      0.3853877016002372E+00     0.2259845967430323E+00        5.81
771104 5  7      0.2259845967430323E+00     0.2930304596739006E+00        5.94
771110 4  6      0.6076004507374648E+00     0.2688954086884366E+00        5.94
771118 5  8      0.2241260505551992E+00     0.2459425106584802E+00        5.79
771125 5  7      0.9580107444605516E+00     0.1993601814554751E+00        5.64
771202 5  7      0.5968722167253304E+00     0.2641751406037542E+00        5.63
771209 5  7      0.9323763429089950E+00     0.2943909432729868E+00        5.75
771216 5  7      0.2224271047518641E+01     0.3410925104868028E+00        5.63
771223 5  7     -0.6535037529699110E+00     0.3861628624402726E+00        5.65
771230 5  7      0.2400021604974839E+01     0.4397744180042764E+00        5.78
780106 5  7     -0.1277826689144405E+01     0.3903403731912078E+00        5.93
780113 5  7      0.4982695889141837E+00     0.4221544643556996E+00        6.23
780120 5  7     -0.3393665745759336E+00     0.3730355895646084E+00        6.04
780127 5  7      0.5196657496067587E+00     0.3083969020158719E+00        5.95
780203 5  7      0.5216280313538846E-01     0.3066090846788114E+00        6.09
780210 5  7      0.7817669040414899E-01     0.2840168899617766E+00        6.04
780217 5  7      0.2412165870781010E+01     0.3154249778358178E+00        6.19
780224 5  7      0.6462235989408356E+00     0.3683566604504449E+00        6.17
780303 5  7      0.1088153656827472E+01     0.3666386579164396E+00        6.16
780310 5  7     -0.1682961099174122E+01     0.3076880564575078E+00        6.10
780317 5  7      0.6152986393952347E+00     0.3366266712019126E+00        6.38
780323 4  6      0.2347989631108760E+00     0.3206467136593432E+00        6.23
780331 5  8      0.2089203612120300E+01     0.3431486409210436E+00        6.45
780407 5  7     -0.9332057405662510E+00     0.3123904313141140E+00        6.35
780414 5  7     -0.7589908635034988E+00     0.2996569671586968E+00        6.14
780421 5  7     -0.2322388987112888E+01     0.4062235282840448E+00        6.16
780428 5  7      0.2593975220558064E+00     0.3793026874290746E+00        6.15
780505 5  7     -0.2073030459759195E-01     0.3874986344408313E+00        6.28
780512 5  7     -0.1673527419646163E+01     0.3861948505634274E+00        6.23
780519 5  7     -0.5606016161928409E+00     0.4017315024093478E+00        6.32
780526 5  7      0.2121524714763723E-01     0.3817468363373848E+00        6.42
780602 5  7      0.1880418724975911E+01     0.3602167888785459E+00        6.53
780609 5  7     -0.2500975397507830E+00     0.3537362479866886E+00        6.59
780616 5  7     -0.1983563839396396E+00     0.3853427118632595E+00        6.66
780623 5  7      0.6771211020523253E+00     0.3888360506822295E+00        6.69
780630 5  7      0.2385552059553220E+00     0.4241295462119296E+00        6.58
780707 5  7      0.6813299234047889E+00     0.4354306604647178E+00        6.77
780714 5  7     -0.1028818668937959E+00     0.4497090460223206E+00        6.68
780721 5  7      0.3187042135415652E+00     0.4342211184439720E+00        6.76
780728 5  7      0.4711113054855645E+00     0.4481708448758326E+00        6.54
780804 5  7      0.6314895843880777E+00     0.4388975351627664E+00        6.61
780811 5  7      0.3177705430547775E+01     0.4852260960881551E+00        6.79
780818 5  7     -0.1486395346322610E+01     0.5019571361760882E+00        7.01
780825 5  7     -0.8218634675899921E+00     0.4514208329504186E+00        6.99
780901 5  7      0.1785569305400486E+01     0.4170085909992736E+00        7.86
780908 5  7     -0.1273601717950342E+01     0.4231520209810782E+00        7.99
780915 5  7      0.1263741059164346E+01     0.4342835938020358E+00        8.01
780922 5  7      0.1228508116536858E+01     0.4505642230861611E+00        8.10
780929 5  7      0.6716624269228788E+00     0.5184955489588390E+00        8.05
781006 5  7      0.2054953487163416E+01     0.5248469908061892E+00        8.14
781013 5  7      0.2143957066472581E+01     0.5612723796426522E+00        7.85
781020 5  7      0.2816069618433268E+01     0.5721229501010470E+00        7.86
781027 5  7      0.3099152442513364E+01     0.5216086758582179E+00        8.00
781103 5  7     -0.7462175343761096E+01     0.6232183655887127E+00        8.80
781110 5  7      0.1133658796959836E+00     0.6264864818028286E+00        8.02
781117 5  7     -0.1838253477101887E+01     0.6301139824103927E+00        7.93
781124 5  7     -0.3852082886734536E+00     0.5710222881786109E+00        8.94
781201 5  7     -0.1931868606414184E+00     0.6574891936502496E+00        8.97
781208 5  7      0.1029183226517532E+01     0.6286057107609508E+00        8.92
781215 5  7      0.1113404929805888E+01     0.6347622438419620E+00        9.04
781222 5  7      0.1977111700240762E+01     0.7319113666647894E+00        9.16
781229 5  7      0.1911469950912519E+01     0.7081320562250681E+00        8.64
790105 5  7     -0.1624255328636707E+01     0.7595069358487336E+00        8.87
790112 5  7     -0.2964832719371912E+00     0.7085052617338690E+00        9.35
790119 5  7      0.7394971685351024E+00     0.6345372416932875E+00        9.33
790126 5  7     -0.6745985730043387E+00     0.5475981710271398E+00        9.49
790202 5  7     -0.1654945544659647E+01     0.5056921626545403E+00        9.40
790209 5  7      0.2025197694508989E+01     0.5193286297232476E+00        9.32
790216 5  7     -0.3980709911475770E+00     0.5306445731869758E+00        9.09
790223 5  7      0.3426133792242538E+00     0.5139835353038578E+00        9.33
790302 5  7     -0.4260773599883478E+00     0.5944388691255114E+00        9.59
790309 5  7      0.2225276806379170E+00     0.6121134904265588E+00        9.80
790316 5  7     -0.6039361810676382E+00     0.5987002582093979E+00        9.67
790323 5  7     -0.1305645964047457E+00     0.5706977499455022E+00        9.64
790330 5  7     -0.1119834439384988E+00     0.4566458045951975E+00        9.57
790406 5  7     -0.1325923470668819E+01     0.4201664613708758E+00        9.80
790412 4  6     -0.4363432467804102E+00     0.4971575312931691E+00        9.73
790420 5  8     -0.9519517436523018E-01     0.4920896785181839E+00        9.40
790427 5  7      0.4084380286450937E+00     0.4823927357400706E+00        9.68
790504 5  7     -0.2087445235313936E+00     0.5226012261919166E+00        9.64
790511 5  7     -0.4747450965945177E-01     0.4809438663672054E+00        9.64
790518 5  7     -0.1041172786503566E+01     0.4609871350090344E+00        9.83
790525 5  7      0.1152041144452624E+00     0.4091049319032010E+00        9.59
790601 5  7      0.3832657363811620E-01     0.4348737410885519E+00        9.56
790608 5  7      0.3349259056387268E+00     0.3772772284700068E+00        9.52
790615 5  7      0.1111679171175851E+01     0.3952079744508908E+00        9.12
790622 5  7      0.1844429211888660E+01     0.4271520981108168E+00        8.85
790629 5  7      0.1015276196400386E+01     0.4309188411981210E+00        8.95
790706 5  7     -0.2760234457792166E-01     0.4610914208679517E+00        9.20
790713 5  7      0.6591433732293481E+00     0.4471388305795046E+00        9.36
790720 5  7      0.4007504256380870E+00     0.4623128024033036E+00        9.30
790727 5  7     -0.7275837310329081E-01     0.4962239592388897E+00        9.12
790803 5  7     -0.7119148208608976E+00     0.4484920855646592E+00        9.17
790810 5  7      0.5480587457092270E+00     0.4471031602996760E+00        9.36
790817 5  7     -0.5572286059135010E+00     0.4382538807249930E+00        9.29
790824 5  7      0.2286785648909558E+00     0.4439299273659500E+00        9.48
790831 5  7      0.1917604929224339E+00     0.3825919238649078E+00       10.01
790907 5  7      0.9172178828549420E+00     0.3971194283832702E+00       10.68
790914 5  7     -0.2715594674580544E+00     0.4311598969326838E+00       10.47
790921 5  7      0.2859141715420307E+01     0.4444343034600635E+00       10.01
790928 5  7      0.1164705610971446E+01     0.5047606487911622E+00       10.23
791005 5  7     -0.8744426813220016E+00     0.5349192126087274E+00       10.40
791012 5  7     -0.2112461660918292E+01     0.6429610109335187E+00       11.28
791019 5  7     -0.2694738988417242E+00     0.5870266444761185E+00       12.43
791026 5  7     -0.3062760630550230E+00     0.6523102722121905E+00       11.70
791102 5  7      0.8623293326448973E+00     0.6214663806529686E+00       11.61
791109 5  7     -0.3224137649604941E+00     0.5316984684423716E+00       12.39
791116 5  7      0.8932693566750274E+00     0.5207135570919235E+00       11.64
791123 5  7      0.1149591004029048E+01     0.4266948218836290E+00       10.89
791130 5  7      0.1777653737218664E+01     0.4326201984320903E+00       10.90
791207 5  7     -0.1549401565618979E+01     0.4284733853010892E+00       10.76
791214 5  7      0.1099221721391942E+01     0.5471926398586575E+00       10.41
791221 5  7     -0.3462962042571860E-01     0.3844207174660426E+00       10.64
791228 5  7      0.4848094646527557E+00     0.5204516514592683E+00        9.32
800104 5  7      0.9626986427163616E+00     0.6141457654542464E+00       11.50
800111 5  7     -0.4114004334301171E+00     0.5832155998157091E+00       11.00
800118 5  7     -0.5512982092862444E+00     0.5535102148885329E+00       11.61
800125 5  7     -0.4848094646527557E+00     0.5809530712116882E+00       11.70
800201 5  7     -0.4524235268891346E+00     0.4304189185054170E+00       11.82
800208 5  7      0.1916751375650421E+00     0.4443471485565808E+00       11.33
800215 5  7      0.1634348119869742E+00     0.4730020567336695E+00       11.82
800222 5  7     -0.1195758175014369E+01     0.6103666877041434E+00       13.64
800229 5  7     -0.1024927534489322E+01     0.7050348236844712E+00       13.69
800307 5  7     -0.1161415412073261E+01     0.9042197693893072E+00       15.86
800314 5  7     -0.2015202911710368E+01     0.9551681745018428E+00       15.27
800321 5  7     -0.2281483356606799E+01     0.9481028241172070E+00       15.98
800328 5  7     -0.2873918913604250E+01     0.8776403059322320E+00       15.63
800403 4  6     -0.1644969505977912E+01     0.8896757498859102E+00       15.37
800411 5  8      0.4556471953425799E+01     0.9242950108032276E+00       15.33
800418 5  7      0.1007689387296914E+01     0.7451217011172986E+00       14.32
800425 5  7      0.2348679481221382E+01     0.6239213658134375E+00       11.10
800502 5  7     -0.3906746174987958E+00     0.4510159615881122E+00        8.53
800509 5  7      0.5718632320440165E+00     0.1723314286619342E+00        7.50
800516 5  7      0.9368811911579086E+00     0.1109122590278133E+00        8.25
800523 5  7      0.8039357561379958E+00    -0.2804487085285956E-01        7.05
800530 5  7      0.2132069192518031E+00     0.7793475007774475E-01        7.20
800606 5  7      0.1950919777991089E+00    -0.2815959568110316E-01        7.30
800613 5  7      0.1066342226438039E+01    -0.5423514747205616E-01        5.99
800620 5  7     -0.8186026375572979E+00    -0.2822943477565332E-01        6.09
800627 5  7      0.5288346221570848E+00    -0.2826536820242609E-01        6.09
800703 4  6      0.3158980690470230E+00    -0.2824069879981294E-01        6.35
800711 5  8      0.6724825519900293E+00    -0.2866093984422946E-01        6.49
800718 5  7     -0.2003396285036487E+00     0.2866911673459782E-01        7.63
800725 5  7      0.3655729503126608E+00     0.3176711508800878E-01        7.06
800801 5  7     -0.2963161280641294E+01     0.1645312364077754E+00        7.43
800808 5  7      0.2680960005070858E+00     0.1542583044545296E+00        6.92
800815 5  7     -0.3755687134830694E+00     0.1463029457329199E+00        8.48
800822 5  7     -0.5030528788720119E+00     0.1908932575300284E+00        8.83
800829 5  7      0.6642773483157853E+00     0.2033108922218432E+00        9.28
800905 5  7      0.3392684244805792E+00     0.1630451462956586E+00        9.36
800912 5  7      0.1604051217825955E+00     0.1914419589451128E+00        9.97
800919 5  7     -0.5892809890058928E+00     0.2161106638575490E+00        9.46
800926 5  7     -0.8813357999633737E+00     0.3293761496673398E+00       10.83
801003 5  7      0.2796313129993706E+00     0.4396765586153748E+00       10.87
801010 5  7     -0.9919369879330730E-01     0.4223101271614524E+00       11.06
801017 5  7     -0.2400008693384784E+01     0.4717606735698254E+00       10.76
801024 5  7     -0.9931924786094726E+00     0.4682721951775903E+00       11.42
801031 5  7     -0.2264283674962584E+01     0.5379150763807985E+00       11.62
801107 5  7     -0.1985247794766579E+01     0.6837548007863319E+00       11.60
801114 5  7      0.2080661246283597E+01     0.5137011554566726E+00       11.12
801121 5  7     -0.6504105820875026E+00     0.7286966050003372E+00       13.32
801128 5  7     -0.3460360464764704E+00     0.8330411344201991E+00       14.55
801205 5  7     -0.1591590627642219E+01     0.8882896378872971E+00       16.19
801212 5  7     -0.2415936840730012E+01     0.1186661939153694E+01       16.45
801219 5  7      0.1846915901913548E+01     0.1085438470392205E+01       15.41
801226 5  7      0.1018006355103708E+01     0.9348935590375760E+00       14.40
810102 5  7     -0.1362935835434669E+01     0.9386395875008872E+00       12.30
810109 5  7      0.2661895187823262E+00     0.1018586090375990E+01       14.72
810116 5  7     -0.1768175940364912E+01     0.1023676038351795E+01       15.19
810123 5  7     -0.1494358827978146E+01     0.9875655131618402E+00       15.11
810130 5  7     -0.4664567535276475E+01     0.6462520285709417E+00       13.89
810206 5  7     -0.1707473244907050E+00     0.6300644986815627E+00       14.05
810213 5  7     -0.3986110622517898E+01     0.6344383740861588E+00       14.28
810220 5  7      0.6609979945452338E+01     0.3928704646887695E+00       14.11
810227 5  7     -0.2346626490500568E+01     0.1169988109370337E+00       13.93
810306 5  7     -0.1064955079431655E+00     0.3004404096200801E+00       13.85
810313 5  7      0.1207738050105661E+01     0.3120977525338162E+00       13.56
810320 5  7      0.2022402509533578E+01     0.2423011194498628E+00       12.51
810327 5  7     -0.2804701222481711E+01     0.1544516167794825E+00       13.32
810403 5  7     -0.4254393371575276E+00     0.1650247899903974E+00       12.82
810410 5  7     -0.1071619878732619E+01     0.2856899803809938E+00       13.49
810416 4  6     -0.1519783360943052E+01     0.4182514819157888E+00       13.63
810424 5  8      0.1093523827937588E+00     0.4207779216063728E+00       13.79
810501 5  7     -0.8779757252065252E+00     0.4641103207173245E+00       13.80
810508 5  7     -0.2195459937394503E+01     0.7208903471980648E+00       16.24
810515 5  7     -0.2429249731901436E+01     0.6900081331472023E+00       16.37
810522 5  7     -0.1964776157212782E+00     0.6657147208092198E+00       16.62
810529 5  7     -0.7663743844425568E+00     0.4714101821738126E+00       15.88
810605 5  7     -0.3692445007126665E+01     0.6117566130367322E+00       16.72
810612 5  7      0.1118526604837086E+01     0.5050234263786564E+00       15.69
810619 5  7      0.7981406874015136E+00     0.5552583660457771E+00       15.07
810626 5  7     -0.3923114112424884E+00     0.6266735485734927E+00       14.18
810702 4  6     -0.1065837722096006E+01     0.5591002848941713E+00       14.50
810710 5  8     -0.1138148265186786E+01     0.6816144465349652E+00       14.76
810717 5  7      0.4866794695767851E-01     0.6512208169769735E+00       14.26
810724 5  7     -0.4866794695767851E-01     0.7093579929789797E+00       15.31
810731 5  7     -0.1781520115182786E+01     0.7157587483504813E+00       14.78
810807 5  7     -0.2218519014707937E+01     0.6826400101358416E+00       16.03
810814 5  7      0.1266425311102637E-01     0.6536917900238564E+00       15.50
810821 5  7      0.3645846786047656E+01     0.6125626112407758E+00       15.17
810828 5  7     -0.2814605762268343E+00     0.4845070798018583E+00       14.86
810904 5  7      0.1640689444013276E+01     0.4909576655902725E+00       15.10
810911 5  7     -0.1568372911111169E+00     0.4519878794019689E+00       13.56
810918 5  7      0.6621220350371047E+01     0.3984231529858136E+00       13.09
810925 5  7     -0.3284995819239313E+01     0.3415153857027775E+00       13.81
811002 5  7      0.1724850127171734E+01     0.4087332075547607E+00       13.67
811009 5  7      0.4576390954896809E+01     0.3622118044813192E+00       12.89
811016 5  7     -0.1870311193849218E+01     0.3706273128467643E+00       13.15
811023 5  7     -0.2156700077537977E+01     0.4003016382209950E+00       13.30
811030 5  7      0.2446762262552212E+01     0.3180121832272249E+00       12.56
811106 5  7      0.2002752037298734E+00     0.2957305941118733E+00       11.91
811113 5  7      0.3883006471585588E+00     0.2376620464666530E+00       10.63
811120 5  7     -0.1581134621427012E+01     0.1809726570436396E+00       10.01
811127 5  7      0.1558965972095478E+01     0.1186662809721781E+00       10.15
811204 5  7     -0.2329024677835036E+00     0.1555087589844675E+00        8.63
811211 5  7     -0.2267883746389913E+01     0.1990816109549200E+00        8.68
811218 5  7     -0.3982938064362429E+00     0.1608578611646720E+00       10.50
811224 4  6      0.7646848482656310E-01     0.1867884233500376E+00       10.03
811231 4  7      0.1854394149427136E+01     0.2429808502965330E+00        9.60
820108 5  8     -0.1068075826053061E+01     0.2900711219209313E+00       10.92
820115 5  7     -0.1790694017309363E+01     0.2850028732456167E+00       11.67
820122 5  7     -0.5306341933513750E+00     0.3431063836364672E+00       11.63
820129 5  7     -0.3244011590509928E+00     0.3163193469054874E+00       11.85
820205 5  7     -0.1097024387642151E+01     0.4132321975594948E+00       12.89
820211 4  6     -0.1085373136381975E+01     0.4503740481043934E+00       13.53
820219 5  8      0.3197549386243282E+00     0.4284178972213936E+00       12.93
820226 5  7     -0.1237394847636523E+01     0.3981438073056722E+00       11.77
820305 5  7      0.2003013045394170E+01     0.4553429211381683E+00       12.36
820312 5  7     -0.1215995007219348E+01     0.4532099455680907E+00       12.52
820319 5  7     -0.1783237122771482E+00     0.5092321775187401E+00       12.65
820326 5  7     -0.6565873170873289E+00     0.5031639822695553E+00       12.80
820402 5  7     -0.1198615457033156E+00     0.5086780539578797E+00       13.22
820408 4  6     -0.7945852646759022E+00     0.5237680135303435E+00       12.71
820416 5  8     -0.6045736885285180E-01     0.5293103278558817E+00       12.64
820423 5  7      0.1297779814870509E+01     0.5031537429791371E+00       11.88
820430 5  7      0.2394665192256156E+01     0.5288327882547748E+00       12.19
820507 5  7      0.2167777196573255E+01     0.5159078275369922E+00       12.51
820514 5  7     -0.1066497254337804E+01     0.5405474983176788E+00       12.62
820521 5  7      0.3457186981708560E-01     0.5132143330721703E+00       11.38
820528 5  7     -0.1837676270063639E+01     0.4808592471299136E+00       11.35
820604 5  7     -0.6476848194691058E+00     0.4799161119174329E+00       12.32
820611 5  7     -0.1045155914775947E+01     0.4510583322986008E+00       11.94
820618 5  7     -0.3030170530270766E+01     0.5537327250170279E+00       11.95
820625 5  7     -0.8775655186561693E+00     0.5718455714763309E+00       12.12
820702 5  7      0.1488060125869595E+00     0.5475514273122144E+00       11.67
820709 5  7     -0.1115849735694354E+00     0.5218659612637708E+00       11.58
820716 5  7      0.7541647461162313E+00     0.4509296478889553E+00       10.73
820723 5  7      0.3259514810937106E+01     0.2717206956877902E+00        8.49
