Date      Rate
25-Sep-00	107.6300
26-Sep-00	107.6300
27-Sep-00	107.4400
28-Sep-00	107.5900
29-Sep-00	107.9000
2-Oct-00	108.8100
3-Oct-00	108.6600
4-Oct-00	109.2900
5-Oct-00	109.3000
6-Oct-00	108.8100
9-Oct-00	ND
10-Oct-00	107.9000
11-Oct-00	107.6300
12-Oct-00	107.5800
13-Oct-00	107.6700
16-Oct-00	108.3000
17-Oct-00	108.1500
18-Oct-00	107.7800
19-Oct-00	108.5500
20-Oct-00	109.0400
23-Oct-00	108.4500
24-Oct-00	108.0800
25-Oct-00	108.0500
26-Oct-00	108.3600
27-Oct-00	108.7500
30-Oct-00	108.9900
31-Oct-00	109.1500
1-Nov-00	108.4800
2-Nov-00	108.3900
3-Nov-00	107.5800
6-Nov-00	107.3400
7-Nov-00	107.3000
8-Nov-00	107.5700
9-Nov-00	107.4100
10-Nov-00	107.8300
13-Nov-00	107.7000
14-Nov-00	108.1500
15-Nov-00	108.7500
16-Nov-00	109.0800
17-Nov-00	108.8600
20-Nov-00	109.7900
21-Nov-00	110.2900
22-Nov-00	110.1600
23-Nov-00	ND
24-Nov-00	111.3800
27-Nov-00	110.7000
28-Nov-00	110.2300
29-Nov-00	111.2800
30-Nov-00	110.9300
1-Dec-00	111.1500
4-Dec-00	111.0700
5-Dec-00	111.0000
6-Dec-00	110.4200
7-Dec-00	110.7000
8-Dec-00	111.2900
11-Dec-00	110.7700
12-Dec-00	111.5000
13-Dec-00	112.4000
14-Dec-00	112.4200
15-Dec-00	112.5500
18-Dec-00	112.0600
19-Dec-00	112.5500
20-Dec-00	112.5800
21-Dec-00	112.1800
22-Dec-00	112.7500
25-Dec-00	ND
26-Dec-00	113.6200
27-Dec-00	114.2000
28-Dec-00	114.6200
29-Dec-00	114.3500
1-Jan-01	ND
2-Jan-01	114.7300
3-Jan-01	114.2600
4-Jan-01	115.4700
5-Jan-01	116.1900
8-Jan-01	115.9700
9-Jan-01	116.6400
10-Jan-01	116.2600
11-Jan-01	117.5600
12-Jan-01	117.7600
15-Jan-01	ND
16-Jan-01	117.2800
17-Jan-01	118.3500
18-Jan-01	117.7800
19-Jan-01	117.2300
22-Jan-01	116.6200
23-Jan-01	116.9500
24-Jan-01	118.1800
25-Jan-01	116.9100
26-Jan-01	117.1600
29-Jan-01	116.6700
30-Jan-01	115.7500
31-Jan-01	116.3900
1-Feb-01	115.3300
2-Feb-01	115.6500
5-Feb-01	114.9900
6-Feb-01	114.8800
7-Feb-01	116.2100
8-Feb-01	116.3000
9-Feb-01	117.5700
12-Feb-01	117.6200
13-Feb-01	117.3000
14-Feb-01	116.6500
15-Feb-01	115.6700
16-Feb-01	115.4600
19-Feb-01	ND
20-Feb-01	115.5700
21-Feb-01	116.4500
22-Feb-01	116.5300
23-Feb-01	116.1500
26-Feb-01	116.6300
27-Feb-01	116.2000
28-Feb-01	117.2800
1-Mar-01	117.3300
2-Mar-01	119.0600
5-Mar-01	119.0800
6-Mar-01	118.8700
7-Mar-01	119.8600
8-Mar-01	119.5100
9-Mar-01	119.7100
12-Mar-01	120.6300
13-Mar-01	120.2000
14-Mar-01	120.9700
15-Mar-01	122.2300
16-Mar-01	122.8500
19-Mar-01	122.5700
20-Mar-01	122.7300
21-Mar-01	123.6200
22-Mar-01	123.8400
23-Mar-01	122.6400
26-Mar-01	122.8100
27-Mar-01	122.9900
28-Mar-01	122.6200
29-Mar-01	123.4500
30-Mar-01	125.5400
2-Apr-01	126.7500
3-Apr-01	125.4100
4-Apr-01	125.3800
5-Apr-01	124.3300
6-Apr-01	124.0300
9-Apr-01	124.8500
10-Apr-01	124.4800
11-Apr-01	124.8200
12-Apr-01	123.5100
13-Apr-01	124.1500
16-Apr-01	124.6400
17-Apr-01	123.6700
18-Apr-01	122.3500
19-Apr-01	121.8700
20-Apr-01	122.5200
23-Apr-01	121.6800
24-Apr-01	122.0800
25-Apr-01	122.2100
26-Apr-01	123.1300
27-Apr-01	123.7600
30-Apr-01	123.5700
1-May-01	121.9200
2-May-01	121.7200
3-May-01	121.1900
4-May-01	121.0500
7-May-01	121.3400
8-May-01	121.6600
9-May-01	122.2500
10-May-01	122.7100
11-May-01	122.5000
14-May-01	123.1200
15-May-01	123.2600
16-May-01	123.5900
17-May-01	122.6800
18-May-01	123.6700
21-May-01	122.9100
22-May-01	122.7900
23-May-01	120.3900
24-May-01	120.1500
25-May-01	120.7500
28-May-01	ND
29-May-01	120.1000
30-May-01	120.2700
31-May-01	118.8800
1-Jun-01	119.1300
4-Jun-01	119.5000
5-Jun-01	120.2700
6-Jun-01	120.3500
7-Jun-01	119.9100
8-Jun-01	120.6000
11-Jun-01	122.0200
12-Jun-01	121.7400
13-Jun-01	121.8900
14-Jun-01	121.4200
15-Jun-01	122.9700
18-Jun-01	123.2000
19-Jun-01	122.9700
20-Jun-01	123.3000
21-Jun-01	124.4000
22-Jun-01	124.2500
25-Jun-01	124.0200
26-Jun-01	123.8200
27-Jun-01	124.2500
28-Jun-01	124.6300
29-Jun-01	124.7300
2-Jul-01	124.2200
3-Jul-01	124.4800
4-Jul-01	ND
5-Jul-01	125.7700
6-Jul-01	125.8500
9-Jul-01	125.4300
10-Jul-01	125.5300
11-Jul-01	124.0600
12-Jul-01	124.1000
13-Jul-01	124.7500
16-Jul-01	125.4400
17-Jul-01	124.8900
18-Jul-01	124.3500
19-Jul-01	123.6100
20-Jul-01	122.8500
23-Jul-01	124.1900
24-Jul-01	124.0000
25-Jul-01	123.6400
26-Jul-01	123.8300
27-Jul-01	123.2900
30-Jul-01	125.1800
31-Jul-01	125.0000
1-Aug-01	124.8700
2-Aug-01	123.7200
3-Aug-01	123.4600
6-Aug-01	123.8500
7-Aug-01	123.8300
8-Aug-01	123.2000
9-Aug-01	123.0300
10-Aug-01	121.9700
13-Aug-01	122.4600
14-Aug-01	121.6000
15-Aug-01	119.9200
16-Aug-01	120.1100
17-Aug-01	120.3700
20-Aug-01	120.7200
21-Aug-01	119.9100
22-Aug-01	119.9100
23-Aug-01	119.8400
24-Aug-01	120.1300
27-Aug-01	120.1200
28-Aug-01	120.4800
29-Aug-01	119.7900
30-Aug-01	119.4000
31-Aug-01	118.7500
3-Sep-01	ND
4-Sep-01	119.4900
5-Sep-01	120.7600
6-Sep-01	120.9500
7-Sep-01	120.0700
10-Sep-01	121.0800
11-Sep-01	ND
12-Sep-01	119.5300
13-Sep-01	118.8100
14-Sep-01	117.3800
17-Sep-01	117.5900
18-Sep-01	117.3200
19-Sep-01	117.3000
20-Sep-01	115.8900
21-Sep-01	116.7300
24-Sep-01	117.5200
25-Sep-01	117.7800
26-Sep-01	117.8900
27-Sep-01	119.6900
28-Sep-01	119.2300
1-Oct-01	120.2700
2-Oct-01	120.7800
3-Oct-01	120.6700
4-Oct-01	120.6300
5-Oct-01	120.3700
8-Oct-01	ND
9-Oct-01	120.2000
10-Oct-01	120.4300
11-Oct-01	121.5700
12-Oct-01	120.9300
15-Oct-01	120.9400
16-Oct-01	121.2700
17-Oct-01	121.0500
18-Oct-01	121.1800
19-Oct-01	121.1500
22-Oct-01	122.4500
23-Oct-01	122.8300
24-Oct-01	122.8600
25-Oct-01	122.7200
26-Oct-01	122.9900
29-Oct-01	122.0800
30-Oct-01	122.0700
31-Oct-01	122.5400
1-Nov-01	121.8700
2-Nov-01	121.6800
5-Nov-01	121.7200
6-Nov-01	121.1500
7-Nov-01	121.0500
8-Nov-01	119.9800
9-Nov-01	120.2500
12-Nov-01	ND
13-Nov-01	121.4500
14-Nov-01	121.6700
15-Nov-01	122.4000
16-Nov-01	122.6700
19-Nov-01	123.2700
20-Nov-01	122.6200
21-Nov-01	123.1900
22-Nov-01	ND
23-Nov-01	124.4400
26-Nov-01	124.2000
27-Nov-01	124.1700
28-Nov-01	123.2900
29-Nov-01	123.8200
30-Nov-01	123.2200
3-Dec-01	123.9000
4-Dec-01	124.2800
5-Dec-01	124.4000
6-Dec-01	124.8300
7-Dec-01	125.6600
10-Dec-01	126.2700
11-Dec-01	126.2300
12-Dec-01	126.5200
13-Dec-01	126.3200
14-Dec-01	127.2400
17-Dec-01	127.5400
18-Dec-01	127.9700
19-Dec-01	128.2000
20-Dec-01	128.5500
21-Dec-01	129.4800
24-Dec-01	129.9000
25-Dec-01	ND
26-Dec-01	130.7900
27-Dec-01	131.4700
28-Dec-01	131.3000
31-Dec-01	131.0400
1-Jan-02	ND
2-Jan-02	132.0200
3-Jan-02	131.7600
4-Jan-02	131.0200
7-Jan-02	130.9300
8-Jan-02	132.5300
9-Jan-02	132.6200
10-Jan-02	132.6100
11-Jan-02	132.1700
14-Jan-02	131.8300
15-Jan-02	131.1400
16-Jan-02	131.7700
17-Jan-02	132.1300
18-Jan-02	132.6400
21-Jan-02	ND
22-Jan-02	133.9800
23-Jan-02	134.2500
24-Jan-02	134.6400
25-Jan-02	134.4700
28-Jan-02	133.4300
29-Jan-02	133.5100
30-Jan-02	132.8400
31-Jan-02	134.0600
1-Feb-02	133.7700
4-Feb-02	132.7100
5-Feb-02	133.9000
6-Feb-02	133.7200
7-Feb-02	133.4900
8-Feb-02	134.7700
11-Feb-02	133.6200
12-Feb-02	132.8200
13-Feb-02	133.2300
14-Feb-02	132.2600
15-Feb-02	132.7600
18-Feb-02	ND
19-Feb-02	133.4500
20-Feb-02	133.7600
21-Feb-02	134.2700
22-Feb-02	133.8500
25-Feb-02	133.8900
26-Feb-02	134.3500
27-Feb-02	134.6300
28-Feb-02	133.9600
1-Mar-02	133.3500
4-Mar-02	132.2000
5-Mar-02	132.3100
6-Mar-02	130.8500
7-Mar-02	127.0700
8-Mar-02	128.2100
11-Mar-02	128.0800
12-Mar-02	128.6700
13-Mar-02	129.4300
14-Mar-02	128.9400
15-Mar-02	129.1000
18-Mar-02	131.2700
19-Mar-02	132.3000
20-Mar-02	131.6000
21-Mar-02	131.8600
22-Mar-02	132.8800
25-Mar-02	133.4600
26-Mar-02	132.7800
27-Mar-02	132.6100
28-Mar-02	132.6100
29-Mar-02	132.7000
1-Apr-02	133.3200
2-Apr-02	133.4000
3-Apr-02	132.6500
4-Apr-02	132.3000
5-Apr-02	131.7300
8-Apr-02	131.2700
9-Apr-02	131.0300
10-Apr-02	130.7500
11-Apr-02	131.5500
12-Apr-02	132.0900
15-Apr-02	131.9500
16-Apr-02	131.1900
17-Apr-02	130.7000
18-Apr-02	129.8400
19-Apr-02	130.5000
22-Apr-02	129.9000
23-Apr-02	129.8900
24-Apr-02	129.7600
25-Apr-02	128.4000
26-Apr-02	128.1800
29-Apr-02	128.1300
30-Apr-02	128.4500
1-May-02	127.4500
2-May-02	128.0200
3-May-02	127.2100
6-May-02	127.2700
7-May-02	127.8000
8-May-02	128.6400
9-May-02	128.3600
10-May-02	127.8900
13-May-02	127.6900
14-May-02	128.6600
15-May-02	127.9200
16-May-02	128.1900
17-May-02	126.0300
20-May-02	125.6400
21-May-02	123.8300
22-May-02	124.1600
23-May-02	124.8400
24-May-02	124.7100
27-May-02	ND
28-May-02	124.3800
29-May-02	124.3500
30-May-02	123.0800
31-May-02	124.1300
3-Jun-02	123.6900
4-Jun-02	123.9500
5-Jun-02	124.4000
6-Jun-02	124.3400
7-Jun-02	124.4900
10-Jun-02	124.6000
11-Jun-02	125.5600
12-Jun-02	125.6400
13-Jun-02	125.1200
14-Jun-02	124.2500
17-Jun-02	124.3700
18-Jun-02	124.5600
19-Jun-02	124.0400
20-Jun-02	123.3300
21-Jun-02	121.2300
24-Jun-02	121.2800
25-Jun-02	121.9000
26-Jun-02	119.8300
27-Jun-02	119.3800
28-Jun-02	119.8500
1-Jul-02	120.0400
2-Jul-02	120.1300
3-Jul-02	119.7700
4-Jul-02	ND
5-Jul-02	120.1900
8-Jul-02	118.6600
9-Jul-02	117.8500
10-Jul-02	117.9400
11-Jul-02	116.6200
12-Jul-02	116.7300
15-Jul-02	116.0600
16-Jul-02	115.7100
17-Jul-02	116.2400
18-Jul-02	117.0200
19-Jul-02	115.7300
22-Jul-02	116.2200
23-Jul-02	117.3500
24-Jul-02	116.3300
25-Jul-02	116.8700
26-Jul-02	118.7800
29-Jul-02	119.8700
30-Jul-02	119.9000
31-Jul-02	119.7700
1-Aug-02	119.1000
2-Aug-02	118.9800
5-Aug-02	119.2600
6-Aug-02	121.1400
7-Aug-02	120.3700
8-Aug-02	121.0400
9-Aug-02	120.1500
12-Aug-02	118.8500
13-Aug-02	119.0800
14-Aug-02	116.5300
15-Aug-02	117.2800
16-Aug-02	117.5100
19-Aug-02	118.5300
20-Aug-02	118.8400
21-Aug-02	118.5400
22-Aug-02	119.8500
23-Aug-02	119.5300
26-Aug-02	119.5400
27-Aug-02	118.3100
28-Aug-02	118.3100
29-Aug-02	118.3400
30-Aug-02	118.7600
2-Sep-02	ND
3-Sep-02	117.1200
4-Sep-02	118.0100
5-Sep-02	118.3400
6-Sep-02	118.4800
9-Sep-02	118.8500
10-Sep-02	119.7800
11-Sep-02	120.6400
12-Sep-02	120.6800
13-Sep-02	121.5000
16-Sep-02	122.1700
17-Sep-02	122.6400
18-Sep-02	121.4900
19-Sep-02	121.4800
20-Sep-02	123.1600
23-Sep-02	123.9300
24-Sep-02	123.3800
25-Sep-02	122.7200
26-Sep-02	122.5900
27-Sep-02	122.8600
30-Sep-02	121.7400
1-Oct-02	122.7300
2-Oct-02	123.2100
3-Oct-02	123.0400
4-Oct-02	123.0200
7-Oct-02	124.4400
8-Oct-02	124.2600
9-Oct-02	123.5500
10-Oct-02	123.6400
11-Oct-02	124.0400
14-Oct-02	ND
15-Oct-02	124.6600
16-Oct-02	124.3000
17-Oct-02	124.8000
18-Oct-02	125.5200
21-Oct-02	124.7100
22-Oct-02	125.0900
23-Oct-02	124.1700
24-Oct-02	124.7700
25-Oct-02	124.1400
28-Oct-02	123.6400
29-Oct-02	122.5500
30-Oct-02	122.9100
31-Oct-02	122.7800
1-Nov-02	122.1600
4-Nov-02	122.4600
5-Nov-02	121.8400
6-Nov-02	122.2200
7-Nov-02	121.2600
8-Nov-02	119.7200
11-Nov-02	ND
12-Nov-02	119.5700
13-Nov-02	120.2800
14-Nov-02	120.4500
15-Nov-02	120.3700
18-Nov-02	121.1500
19-Nov-02	121.6500
20-Nov-02	122.5200
21-Nov-02	122.9200
22-Nov-02	122.8400
25-Nov-02	122.3200
26-Nov-02	121.8900
27-Nov-02	122.2100
28-Nov-02	ND
29-Nov-02	122.7200
2-Dec-02	124.6100
3-Dec-02	124.4200
4-Dec-02	124.8400
5-Dec-02	124.9900
6-Dec-02	123.6900
9-Dec-02	123.3600
10-Dec-02	123.6600
11-Dec-02	123.4600
12-Dec-02	122.7500
13-Dec-02	120.7100
16-Dec-02	121.2800
17-Dec-02	121.2700
18-Dec-02	121.1200
19-Dec-02	120.8600
20-Dec-02	120.5200
23-Dec-02	120.7700
24-Dec-02	120.2700
25-Dec-02	ND
26-Dec-02	120.1200
27-Dec-02	119.9200
30-Dec-02	118.3800
31-Dec-02	118.7500
1-Jan-03	ND
2-Jan-03	119.8600
3-Jan-03	119.8500
6-Jan-03	119.0600
7-Jan-03	120.1800
8-Jan-03	119.3500
9-Jan-03	119.5700
10-Jan-03	119.4400
13-Jan-03	119.0300
14-Jan-03	117.9600
15-Jan-03	117.9100
16-Jan-03	118.0200
17-Jan-03	117.8800
20-Jan-03	ND
21-Jan-03	118.5700
22-Jan-03	118.1500
23-Jan-03	117.8300
24-Jan-03	117.8000
27-Jan-03	118.6400
28-Jan-03	118.6700
29-Jan-03	118.1300
30-Jan-03	119.2200
31-Jan-03	119.9600
3-Feb-03	120.4700
4-Feb-03	119.7500
5-Feb-03	119.7800
6-Feb-03	119.9300
7-Feb-03	120.4000
10-Feb-03	121.2500
11-Feb-03	121.1900
12-Feb-03	121.3000
13-Feb-03	120.4900
14-Feb-03	120.4100
17-Feb-03	ND
18-Feb-03	118.9300
19-Feb-03	118.6500
20-Feb-03	118.1800
21-Feb-03	118.7800
24-Feb-03	117.7800
25-Feb-03	117.1400
26-Feb-03	117.1900
27-Feb-03	117.5800
28-Feb-03	118.2200
3-Mar-03	117.9300
4-Mar-03	117.9600
5-Mar-03	117.3200
6-Mar-03	117.2200
7-Mar-03	116.4700
10-Mar-03	116.5500
11-Mar-03	117.0700
12-Mar-03	117.1800
13-Mar-03	118.3100
14-Mar-03	118.5900
17-Mar-03	118.4500
18-Mar-03	118.9000
19-Mar-03	120.1300
20-Mar-03	120.0500
21-Mar-03	121.4200
24-Mar-03	120.6900
25-Mar-03	120.0300
26-Mar-03	120.1300
27-Mar-03	119.7800
28-Mar-03	120.1800
31-Mar-03	118.0700
1-Apr-03	118.2500
2-Apr-03	119.1700
3-Apr-03	119.5500
4-Apr-03	120.0500
7-Apr-03	120.4100
8-Apr-03	119.9100
9-Apr-03	120.5500
10-Apr-03	119.5800
11-Apr-03	120.4700
14-Apr-03	120.3000
15-Apr-03	120.2000
16-Apr-03	120.0400
17-Apr-03	119.3000
18-Apr-03	119.7200
21-Apr-03	120.5500
22-Apr-03	119.6800
23-Apr-03	120.3300
24-Apr-03	119.8300
25-Apr-03	120.2500
28-Apr-03	120.3400
29-Apr-03	120.1400
30-Apr-03	119.0700
1-May-03	118.5600
2-May-03	119.1000
5-May-03	118.6400
6-May-03	117.9400
7-May-03	116.5100
8-May-03	116.6500
9-May-03	117.2000
12-May-03	116.9400
13-May-03	116.5600
14-May-03	116.1600
15-May-03	115.9400
16-May-03	116.0100
19-May-03	116.5800
20-May-03	116.7700
21-May-03	117.2300
22-May-03	117.2500
23-May-03	116.8900
26-May-03	ND
27-May-03	117.1200
28-May-03	118.7300
29-May-03	118.4500
30-May-03	119.5000
2-Jun-03	118.5200
3-Jun-03	119.2700
4-Jun-03	118.6000
5-Jun-03	117.6100
6-Jun-03	118.8300
9-Jun-03	118.1100
10-Jun-03	117.6800
11-Jun-03	117.6900
12-Jun-03	117.6600
13-Jun-03	117.4600
16-Jun-03	117.7900
17-Jun-03	118.2000
18-Jun-03	118.4000
19-Jun-03	118.7400
20-Jun-03	118.3900
23-Jun-03	117.5500
24-Jun-03	117.9600
25-Jun-03	117.5400
26-Jun-03	119.3200
27-Jun-03	119.7200
30-Jun-03	119.8700
1-Jul-03	119.4500
2-Jul-03	118.6300
3-Jul-03	118.2400
4-Jul-03	ND
7-Jul-03	118.0800
8-Jul-03	118.5800
9-Jul-03	117.8500
10-Jul-03	117.6900
11-Jul-03	117.8000
14-Jul-03	117.5400
15-Jul-03	117.2400
16-Jul-03	118.2400
17-Jul-03	118.8700
18-Jul-03	118.4000
21-Jul-03	118.3500
22-Jul-03	119.3400
23-Jul-03	118.7700
24-Jul-03	119.2500
25-Jul-03	118.8200
28-Jul-03	119.4200
29-Jul-03	119.7800
30-Jul-03	120.5500
31-Jul-03	120.4200
1-Aug-03	120.0000
4-Aug-03	120.4700
5-Aug-03	119.9500
6-Aug-03	120.3300
7-Aug-03	118.9100
8-Aug-03	119.0200
11-Aug-03	118.3600
12-Aug-03	118.5300
13-Aug-03	119.0700
14-Aug-03	119.1400
15-Aug-03	119.2400
18-Aug-03	119.4300
19-Aug-03	119.2600
20-Aug-03	118.2300
21-Aug-03	117.5800
22-Aug-03	117.5800
25-Aug-03	117.4300
26-Aug-03	117.4900
27-Aug-03	117.7400
28-Aug-03	117.4400
29-Aug-03	116.7100
1-Sep-03	ND
2-Sep-03	116.1500
3-Sep-03	116.0400
4-Sep-03	116.7700
5-Sep-03	117.0600
8-Sep-03	116.4800
9-Sep-03	116.3300
10-Sep-03	117.1300
11-Sep-03	117.0700
12-Sep-03	117.3800
15-Sep-03	117.4100
16-Sep-03	116.2700
17-Sep-03	115.9900
18-Sep-03	115.2700
19-Sep-03	113.9900
22-Sep-03	111.9500
23-Sep-03	111.6500
24-Sep-03	111.7000
25-Sep-03	111.8600
26-Sep-03	111.8000
29-Sep-03	111.0700
30-Sep-03	111.4300
1-Oct-03	110.6100
2-Oct-03	110.5900
3-Oct-03	110.9000
6-Oct-03	110.8100
7-Oct-03	109.8100
8-Oct-03	109.5500
9-Oct-03	109.3400
10-Oct-03	108.5700
13-Oct-03	ND
14-Oct-03	109.2900
15-Oct-03	109.5600
16-Oct-03	109.3600
17-Oct-03	109.5700
20-Oct-03	110.2200
21-Oct-03	109.6900
22-Oct-03	108.9500
23-Oct-03	109.5900
24-Oct-03	109.2300
27-Oct-03	108.3800
28-Oct-03	108.3300
29-Oct-03	108.1800
30-Oct-03	108.2700
31-Oct-03	110.1000
3-Nov-03	111.2000
4-Nov-03	109.6000
5-Nov-03	109.9100
6-Nov-03	110.1500
7-Nov-03	109.2900
10-Nov-03	107.9800
11-Nov-03	ND
12-Nov-03	108.5500
13-Nov-03	108.3300
14-Nov-03	108.4300
17-Nov-03	108.9800
18-Nov-03	108.1100
19-Nov-03	109.0600
20-Nov-03	108.9900
21-Nov-03	108.8700
24-Nov-03	109.3900
25-Nov-03	109.7200
26-Nov-03	109.1100
27-Nov-03	ND
28-Nov-03	109.5300
1-Dec-03	109.6100
2-Dec-03	108.8200
3-Dec-03	108.1700
4-Dec-03	108.1900
5-Dec-03	107.7800
8-Dec-03	107.2300
9-Dec-03	107.3000
10-Dec-03	108.4000
11-Dec-03	108.2300
12-Dec-03	107.7300
15-Dec-03	107.5200
16-Dec-03	107.6000
17-Dec-03	107.4200
18-Dec-03	107.9200
19-Dec-03	107.9400
22-Dec-03	107.4000
23-Dec-03	107.4400
24-Dec-03	107.2900
25-Dec-03	ND
26-Dec-03	107.1800
29-Dec-03	106.9300
30-Dec-03	107.0000
31-Dec-03	107.1300
1-Jan-04	ND
2-Jan-04	106.9500
5-Jan-04	106.1000
6-Jan-04	106.2000
7-Jan-04	106.1900
8-Jan-04	106.1700
9-Jan-04	106.5400
12-Jan-04	106.4800
13-Jan-04	106.2500
14-Jan-04	106.0600
15-Jan-04	106.1000
16-Jan-04	106.8700
19-Jan-04	ND
20-Jan-04	107.1700
21-Jan-04	106.8400
22-Jan-04	106.0800
23-Jan-04	106.2100
26-Jan-04	106.1500
27-Jan-04	105.5600
28-Jan-04	105.5200
29-Jan-04	106.0900
30-Jan-04	105.8400
2-Feb-04	105.5900
3-Feb-04	105.3600
4-Feb-04	105.5300
5-Feb-04	105.5200
6-Feb-04	105.5700
9-Feb-04	105.6800
10-Feb-04	105.5500
11-Feb-04	105.3700
12-Feb-04	105.4200
13-Feb-04	105.6000
16-Feb-04	ND
17-Feb-04	105.8000
18-Feb-04	106.3700
19-Feb-04	107.0900
20-Feb-04	108.8300
23-Feb-04	108.2200
24-Feb-04	108.1100
25-Feb-04	108.9900
26-Feb-04	109.5900
27-Feb-04	109.2600
1-Mar-04	108.9300
2-Mar-04	110.2700
3-Mar-04	110.2500
4-Mar-04	110.7400
5-Mar-04	111.4200
8-Mar-04	112.1200
9-Mar-04	111.2000
10-Mar-04	111.0400
11-Mar-04	110.8900
12-Mar-04	110.8200
15-Mar-04	110.4800
