6.7627	12.0	16.0	2.56	0.0	0.0	1.0	34.0	1156.0	1.0
6.6026	18.0	9.0	0.81	0.0	1.0	1.0	33.0	1089.0	1.0
7.2442	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
6.6946	12.0	13.0	1.69	0.0	0.0	1.0	31.0	961.0	1.0
6.4831	16.0	4.0	0.16	0.0	0.0	1.0	26.0	676.0	1.0
5.7038	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
6.3578	16.0	8.0	0.64	0.0	0.0	1.0	30.0	900.0	1.0
5.5797	16.0	2.0	0.04	0.0	0.0	1.0	24.0	576.0	1.0
6.3869	18.0	7.0	0.49	0.0	0.0	0.0	31.0	961.0	1.0
5.7838	17.0	3.0	0.09	0.0	0.0	1.0	26.0	676.0	1.0
5.9532	16.0	2.0	0.04	0.0	0.0	0.0	24.0	576.0	1.0
6.9078	18.0	1.0	0.01	0.0	0.0	1.0	25.0	625.0	1.0
6.142	18.0	4.0	0.16	0.0	0.0	1.0	28.0	784.0	1.0
6.0868	16.0	6.0	0.36	0.0	0.0	1.0	28.0	784.0	1.0
6.4378	16.0	5.0	0.25	0.0	0.0	1.0	27.0	729.0	1.0
5.6525	17.0	4.0	0.16	0.0	0.0	1.0	27.0	729.0	1.0
6.477	14.0	7.0	0.49	0.0	0.0	1.0	27.0	729.0	1.0
6.6946	13.0	6.0	0.36	0.0	0.0	1.0	25.0	625.0	1.0
6.2146	12.0	6.0	0.36	0.0	0.0	1.0	24.0	576.0	1.0
6.7226	16.0	4.0	0.16	0.0	0.0	1.0	26.0	676.0	1.0
6.2146	12.0	13.0	1.69	0.0	0.0	1.0	31.0	961.0	1.0
6.541	17.0	9.0	0.81	0.0	0.0	1.0	32.0	1024.0	1.0
7.0031	12.0	9.0	0.81	0.0	0.0	1.0	27.0	729.0	1.0
6.6373	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
6.6783	12.0	9.0	0.81	0.0	0.0	1.0	27.0	729.0	1.0
5.8081	16.0	3.0	0.09	0.0	0.0	1.0	25.0	625.0	1.0
6.0137	18.0	6.0	0.36	0.0	0.0	1.0	30.0	900.0	1.0
6.7627	16.0	5.0	0.25	0.0	0.0	1.0	27.0	729.0	1.0
6.789	12.0	13.0	1.69	0.0	0.0	1.0	31.0	961.0	1.0
6.5117	12.0	16.0	2.56	0.0	0.0	1.0	34.0	1156.0	1.0
6.5511	12.0	15.0	2.25	0.0	0.0	0.0	33.0	1089.0	1.0
5.5215	18.0	9.0	0.81	0.0	1.0	1.0	33.0	1089.0	1.0
6.4378	11.0	10.0	1.0	0.0	0.0	1.0	27.0	729.0	1.0
6.0331	13.0	12.0	1.44	0.0	0.0	1.0	31.0	961.0	1.0
6.3561	13.0	9.0	0.81	0.0	0.0	1.0	28.0	784.0	1.0
6.4184	12.0	8.0	0.64	1.0	0.0	1.0	26.0	676.0	1.0
6.5511	12.0	13.0	1.69	0.0	0.0	1.0	31.0	961.0	1.0
6.1092	12.0	6.0	0.36	0.0	0.0	1.0	24.0	576.0	1.0
6.2146	16.0	6.0	0.36	0.0	0.0	1.0	28.0	784.0	1.0
6.2422	12.0	7.0	0.49	0.0	0.0	0.0	25.0	625.0	1.0
5.5215	16.0	3.0	0.09	0.0	0.0	1.0	25.0	625.0	1.0
5.7526	12.0	6.0	0.36	0.0	0.0	0.0	24.0	576.0	1.0
5.9269	12.0	11.0	1.21	0.0	0.0	1.0	29.0	841.0	1.0
6.1247	15.0	13.0	1.69	0.0	0.0	0.0	34.0	1156.0	1.0
5.6168	12.0	9.0	0.81	1.0	0.0	1.0	27.0	729.0	1.0
6.8575	12.0	10.0	1.0	0.0	0.0	1.0	28.0	784.0	1.0
7.0166	16.0	10.0	1.0	0.0	0.0	1.0	32.0	1024.0	1.0
5.6664	16.0	3.0	0.09	0.0	0.0	0.0	25.0	625.0	1.0
6.2146	16.0	3.0	0.09	0.0	0.0	1.0	25.0	625.0	1.0
6.5876	18.0	8.0	0.64	0.0	0.0	1.0	32.0	1024.0	1.0
7.1428	18.0	5.0	0.25	0.0	0.0	1.0	29.0	841.0	1.0
6.4184	17.0	3.0	0.09	1.0	0.0	1.0	26.0	676.0	1.0
6.3008	12.0	10.0	1.0	0.0	0.0	1.0	28.0	784.0	1.0
5.6276	13.0	9.0	0.81	0.0	0.0	1.0	28.0	784.0	1.0
7.2738	18.0	10.0	1.0	0.0	0.0	1.0	34.0	1156.0	1.0
6.9027	16.0	5.0	0.25	0.0	0.0	1.0	27.0	729.0	1.0
6.5511	12.0	11.0	1.21	0.0	0.0	1.0	29.0	841.0	1.0
6.3578	16.0	6.0	0.36	0.0	0.0	1.0	28.0	784.0	1.0
6.7546	16.0	9.0	0.81	0.0	0.0	1.0	31.0	961.0	1.0
6.5309	12.0	10.0	1.0	0.0	0.0	1.0	28.0	784.0	1.0
6.7238	15.0	10.0	1.0	0.0	0.0	1.0	31.0	961.0	1.0
6.4505	13.0	14.0	1.96	0.0	0.0	1.0	33.0	1089.0	1.0
6.5352	12.0	14.0	1.96	0.0	0.0	1.0	32.0	1024.0	1.0
6.6451	14.0	10.0	1.0	0.0	0.0	1.0	30.0	900.0	1.0
5.9532	15.0	6.0	0.36	0.0	0.0	1.0	27.0	729.0	1.0
6.1092	12.0	6.0	0.36	0.0	0.0	1.0	24.0	576.0	1.0
6.4216	12.0	9.0	0.81	0.0	0.0	1.0	27.0	729.0	1.0
6.525	12.0	16.0	2.56	0.0	0.0	1.0	34.0	1156.0	1.0
6.5073	10.0	16.0	2.56	0.0	0.0	1.0	32.0	1024.0	1.0
6.6846	11.0	16.0	2.56	0.0	0.0	1.0	33.0	1089.0	1.0
6.2246	14.0	14.0	1.96	0.0	0.0	1.0	34.0	1156.0	1.0
6.9334	18.0	6.0	0.36	0.0	0.0	1.0	30.0	900.0	1.0
6.6451	15.0	4.0	0.16	0.0	0.0	1.0	25.0	625.0	1.0
5.6699	10.0	16.0	2.56	0.0	1.0	1.0	32.0	1024.0	1.0
6.271	13.0	9.0	0.81	0.0	0.0	1.0	28.0	784.0	1.0
7.051	16.0	7.0	0.49	0.0	0.0	1.0	29.0	841.0	1.0
6.3081	10.0	13.0	1.69	0.0	0.0	1.0	29.0	841.0	1.0
6.1633	12.0	8.0	0.64	0.0	0.0	1.0	26.0	676.0	1.0
6.1092	12.0	8.0	0.64	0.0	0.0	1.0	26.0	676.0	1.0
6.7742	17.0	4.0	0.16	0.0	0.0	1.0	27.0	729.0	1.0
5.2983	15.0	4.0	0.16	0.0	0.0	1.0	25.0	625.0	1.0
5.7038	13.0	7.0	0.49	0.0	0.0	0.0	26.0	676.0	1.0
6.1356	16.0	3.0	0.09	0.0	0.0	0.0	25.0	625.0	1.0
5.9532	12.0	12.0	1.44	0.0	0.0	1.0	30.0	900.0	1.0
7.1562	15.0	11.0	1.21	0.0	0.0	1.0	32.0	1024.0	1.0
6.3767	16.0	3.0	0.09	0.0	0.0	1.0	25.0	625.0	1.0
6.3969	12.0	9.0	0.81	0.0	0.0	1.0	27.0	729.0	1.0
6.2146	16.0	8.0	0.64	0.0	0.0	1.0	30.0	900.0	1.0
6.0868	12.0	15.0	2.25	1.0	0.0	1.0	33.0	1089.0	1.0
6.1463	18.0	2.0	0.04	0.0	1.0	1.0	26.0	676.0	1.0
6.8341	17.0	6.0	0.36	0.0	0.0	1.0	29.0	841.0	1.0
6.3208	16.0	5.0	0.25	0.0	0.0	1.0	27.0	729.0	1.0
6.0822	13.0	5.0	0.25	0.0	0.0	1.0	24.0	576.0	1.0
6.3969	12.0	11.0	1.21	1.0	0.0	1.0	29.0	841.0	1.0
6.3544	12.0	8.0	0.64	1.0	0.0	1.0	26.0	676.0	1.0
5.9636	12.0	8.0	0.64	1.0	0.0	1.0	26.0	676.0	1.0
6.6783	12.0	16.0	2.56	0.0	0.0	0.0	34.0	1156.0	1.0
6.1549	18.0	3.0	0.09	0.0	0.0	1.0	27.0	729.0	1.0
5.3083	17.0	3.0	0.09	0.0	0.0	1.0	26.0	676.0	1.0
5.2983	17.0	1.0	0.01	0.0	0.0	1.0	24.0	576.0	1.0
5.8579	17.0	1.0	0.01	0.0	0.0	1.0	24.0	576.0	1.0
5.9269	14.0	4.0	0.16	0.0	0.0	0.0	24.0	576.0	1.0
6.1759	16.0	3.0	0.09	0.0	0.0	1.0	25.0	625.0	1.0
6.869	18.0	7.0	0.49	0.0	0.0	1.0	31.0	961.0	1.0
6.0474	15.0	6.0	0.36	0.0	0.0	1.0	27.0	729.0	1.0
6.2146	15.0	6.0	0.36	0.0	0.0	1.0	27.0	729.0	1.0
6.1092	9.0	15.0	2.25	0.0	0.0	1.0	30.0	900.0	1.0
6.1654	8.0	14.0	1.96	0.0	0.0	1.0	28.0	784.0	1.0
4.9127	12.0	6.0	0.36	0.0	0.0	1.0	24.0	576.0	1.0
6.3544	12.0	14.0	1.96	0.0	0.0	1.0	32.0	1024.0	1.0
6.3578	12.0	15.0	2.25	0.0	0.0	1.0	33.0	1089.0	1.0
5.7366	12.0	13.0	1.69	0.0	0.0	1.0	31.0	961.0	1.0
6.5511	9.0	15.0	2.25	0.0	0.0	1.0	30.0	900.0	1.0
7.1869	14.0	12.0	1.44	0.0	0.0	1.0	32.0	1024.0	1.0
6.3117	10.0	18.0	3.24	0.0	0.0	1.0	34.0	1156.0	1.0
6.7811	17.0	7.0	0.49	0.0	0.0	1.0	30.0	900.0	1.0
6.6333	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
6.5624	12.0	14.0	1.96	0.0	0.0	1.0	32.0	1024.0	1.0
6.0521	12.0	8.0	0.64	0.0	0.0	1.0	26.0	676.0	1.0
6.0568	12.0	8.0	0.64	0.0	0.0	1.0	26.0	676.0	1.0
6.3561	16.0	2.0	0.04	0.0	0.0	1.0	24.0	576.0	1.0
5.9915	9.0	17.0	2.89	0.0	0.0	1.0	32.0	1024.0	1.0
6.2146	12.0	13.0	1.69	0.0	0.0	0.0	31.0	961.0	1.0
6.2748	12.0	10.0	1.0	0.0	0.0	0.0	28.0	784.0	1.0
6.5117	16.0	6.0	0.36	0.0	0.0	1.0	28.0	784.0	1.0
6.3578	16.0	5.0	0.25	0.0	1.0	1.0	27.0	729.0	1.0
5.7838	16.0	2.0	0.04	0.0	0.0	1.0	24.0	576.0	1.0
6.2146	11.0	12.0	1.44	0.0	0.0	0.0	29.0	841.0	1.0
6.6464	12.0	7.0	0.49	0.0	0.0	0.0	25.0	625.0	1.0
6.2146	12.0	8.0	0.64	0.0	0.0	1.0	26.0	676.0	1.0
5.9687	16.0	6.0	0.36	0.0	0.0	1.0	28.0	784.0	1.0
6.697	12.0	16.0	2.56	0.0	0.0	1.0	34.0	1156.0	1.0
6.2971	9.0	19.0	3.61	1.0	0.0	0.0	34.0	1156.0	1.0
6.3852	9.0	19.0	3.61	1.0	0.0	0.0	34.0	1156.0	1.0
6.7616	17.0	2.0	0.04	0.0	0.0	1.0	25.0	625.0	1.0
6.5511	10.0	12.0	1.44	1.0	0.0	0.0	28.0	784.0	1.0
6.2344	12.0	7.0	0.49	0.0	0.0	0.0	25.0	625.0	1.0
6.4216	13.0	15.0	2.25	0.0	0.0	1.0	34.0	1156.0	1.0
6.6346	14.0	9.0	0.81	0.0	0.0	1.0	29.0	841.0	1.0
6.2005	10.0	15.0	2.25	0.0	0.0	1.0	31.0	961.0	1.0
6.0981	16.0	2.0	0.04	0.0	0.0	1.0	24.0	576.0	1.0
6.0521	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
6.6201	16.0	2.0	0.04	0.0	0.0	1.0	24.0	576.0	1.0
6.5511	16.0	2.0	0.04	0.0	0.0	1.0	24.0	576.0	1.0
6.0822	12.0	6.0	0.36	0.0	0.0	1.0	24.0	576.0	1.0
6.4102	12.0	11.0	1.21	0.0	0.0	1.0	29.0	841.0	1.0
6.1092	13.0	5.0	0.25	0.0	0.0	1.0	24.0	576.0	1.0
5.7462	3.0	17.0	2.89	0.0	0.0	1.0	26.0	676.0	1.0
5.5215	7.0	20.0	4.0	1.0	0.0	1.0	33.0	1089.0	1.0
6.2146	14.0	13.0	1.69	0.0	0.0	1.0	33.0	1089.0	1.0
5.8999	12.0	8.0	0.64	0.0	0.0	1.0	26.0	676.0	0.0
6.7007	12.0	8.0	0.64	0.0	0.0	1.0	26.0	676.0	0.0
5.7869	12.0	7.0	0.49	0.0	0.0	0.0	25.0	625.0	0.0
6.2615	12.0	11.0	1.21	0.0	0.0	0.0	29.0	841.0	0.0
6.7032	13.0	9.0	0.81	0.0	0.0	1.0	28.0	784.0	0.0
6.6201	12.0	10.0	1.0	0.0	0.0	1.0	28.0	784.0	0.0
6.2634	17.0	1.0	0.01	0.0	0.0	1.0	24.0	576.0	0.0
7.0255	12.0	14.0	1.96	0.0	0.0	1.0	32.0	1024.0	0.0
6.4378	12.0	10.0	1.0	0.0	0.0	1.0	28.0	784.0	0.0
6.5723	14.0	5.0	0.25	0.0	0.0	1.0	25.0	625.0	0.0
6.3818	12.0	13.0	1.69	0.0	0.0	0.0	31.0	961.0	0.0
6.0014	17.0	4.0	0.16	0.0	0.0	1.0	27.0	729.0	0.0
6.5147	12.0	10.0	1.0	0.0	0.0	1.0	28.0	784.0	1.0
6.0958	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
6.1903	12.0	6.0	0.36	0.0	0.0	1.0	24.0	576.0	1.0
6.5439	9.0	19.0	3.61	0.0	0.0	1.0	34.0	1156.0	1.0
6.5511	12.0	7.0	0.49	0.0	1.0	1.0	25.0	625.0	1.0
5.7838	12.0	6.0	0.36	0.0	1.0	1.0	24.0	576.0	1.0
6.3208	9.0	10.0	1.0	0.0	0.0	1.0	25.0	625.0	1.0
5.7838	12.0	8.0	0.64	0.0	0.0	1.0	26.0	676.0	1.0
6.5043	13.0	7.0	0.49	0.0	0.0	1.0	26.0	676.0	1.0
7.7849	18.0	7.0	0.49	0.0	0.0	1.0	31.0	961.0	1.0
6.6307	16.0	3.0	0.09	0.0	0.0	1.0	25.0	625.0	1.0
6.8937	16.0	12.0	1.44	0.0	0.0	1.0	34.0	1156.0	1.0
6.3578	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
5.656	17.0	6.0	0.36	0.0	0.0	0.0	29.0	841.0	1.0
5.4424	14.0	8.0	0.64	0.0	1.0	1.0	28.0	784.0	1.0
6.2403	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
6.4216	15.0	7.0	0.49	0.0	0.0	1.0	28.0	784.0	1.0
6.5511	15.0	4.0	0.16	0.0	0.0	1.0	25.0	625.0	1.0
6.5709	18.0	9.0	0.81	0.0	0.0	1.0	33.0	1089.0	1.0
6.5525	9.0	15.0	2.25	0.0	0.0	1.0	30.0	900.0	1.0
6.1356	12.0	6.0	0.36	1.0	0.0	1.0	24.0	576.0	1.0
6.7662	18.0	4.0	0.16	0.0	0.0	1.0	28.0	784.0	1.0
6.8211	16.0	7.0	0.49	0.0	0.0	0.0	29.0	841.0	1.0
6.9707	12.0	9.0	0.81	0.0	0.0	1.0	27.0	729.0	1.0
5.9915	12.0	11.0	1.21	0.0	1.0	1.0	29.0	841.0	1.0
6.4615	12.0	9.0	0.81	0.0	0.0	1.0	27.0	729.0	1.0
5.6525	13.0	5.0	0.25	0.0	0.0	1.0	24.0	576.0	1.0
6.463	17.0	4.0	0.16	0.0	1.0	1.0	27.0	729.0	1.0
5.9636	13.0	13.0	1.69	0.0	0.0	1.0	32.0	1024.0	1.0
6.9177	12.0	7.0	0.49	0.0	0.0	1.0	25.0	625.0	1.0
6.7056	12.0	6.0	0.36	0.0	0.0	0.0	24.0	576.0	1.0
6.8824	17.0	4.0	0.16	0.0	0.0	1.0	27.0	729.0	1.0
6.6201	12.0	11.0	1.21	1.0	0.0	1.0	29.0	841.0	1.0
